Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
9267927,-50.32,83.58,0.0,0.00,0.0,0.0,0.0
9273314,-49.91,76.54,0.0,0.00,0.0,0.0,0.0
9278701,-48.80,66.33,0.0,0.00,0.0,0.0,0.0
9284088,-47.98,51.38,0.0,0.00,0.0,0.0,0.0
9289475,-48.45,46.63,0.0,0.00,0.0,0.0,0.0
9294862,-48.04,50.32,0.0,0.00,0.0,0.0,0.0
9300249,-49.27,60.00,0.0,0.00,0.0,0.0,0.0
9305636,-49.68,63.34,0.0,0.00,0.0,0.0,0.0
9311023,-48.80,75.66,0.0,0.00,0.0,0.0,0.0
9316410,-49.09,78.48,0.0,0.00,0.0,0.0,0.0
9321797,-50.32,76.36,0.0,0.00,0.0,0.0,0.0
9327184,-50.21,75.66,0.0,0.00,0.0,0.0,0.0
9332571,-50.32,73.55,0.0,0.00,0.0,0.0,0.0
9337958,-49.15,76.19,0.0,0.00,0.0,0.0,0.0
9343345,-49.27,76.36,0.0,0.00,0.0,0.0,0.0
9348732,-50.32,76.89,0.0,0.00,0.0,0.0,0.0
9354119,-48.86,81.47,0.0,0.00,0.0,0.0,0.0
9359506,-50.32,84.63,0.0,0.00,0.0,0.0,0.0
9364893,-50.32,88.15,0.0,0.00,0.0,0.0,0.0
9370280,-49.68,89.74,0.0,0.00,0.0,0.0,0.0
9375667,-49.74,89.91,0.0,0.00,0.0,0.0,0.0
9381054,-50.32,88.86,0.0,0.00,0.0,0.0,0.0
9386441,-50.32,87.10,0.0,0.00,0.0,0.0,0.0
9391828,-50.26,85.87,0.0,0.00,0.0,0.0,0.0
9397215,-50.32,84.63,0.0,0.00,0.0,0.0,0.0
9402602,-50.32,84.63,0.0,0.00,0.0,0.0,0.0
9407989,-50.32,84.46,0.0,0.00,0.0,0.0,0.0
9413376,-50.32,84.81,0.0,0.00,0.0,0.0,0.0
9418763,-49.33,86.57,0.0,0.00,0.0,0.0,0.0
9424150,-50.32,86.57,0.0,0.00,0.0,0.0,0.0
9429537,-49.62,87.62,0.0,0.00,0.0,0.0,0.0
9434924,-50.32,88.50,0.0,0.00,0.0,0.0,0.0
9440311,-48.50,89.56,0.0,0.00,0.0,0.0,0.0
9445698,-48.45,90.62,0.0,0.00,0.0,0.0,0.0
9451085,-49.03,91.85,0.0,0.00,0.0,0.0,0.0
9456472,-50.32,93.08,0.0,0.00,0.0,0.0,0.0
9461859,-50.32,94.84,0.0,0.00,0.0,0.0,0.0
9467246,-50.32,95.37,0.0,0.00,0.0,0.0,0.0
9472633,-50.32,95.01,0.0,0.00,0.0,0.0,0.0
9478020,-49.33,92.55,0.0,0.00,0.0,0.0,0.0
9483407,-50.32,91.85,0.0,0.00,0.0,0.0,0.0
9488794,-49.91,90.44,0.0,0.00,0.0,0.0,0.0
9494181,-50.32,89.56,0.0,0.00,0.0,0.0,0.0
9499568,-50.32,88.86,0.0,0.00,0.0,0.0,0.0
9504955,-49.44,88.68,0.0,0.00,0.0,0.0,0.0
9510342,-46.28,88.86,0.0,0.00,0.0,0.0,0.0
9515729,-46.10,88.86,0.0,0.00,0.0,0.0,0.0
9521116,-46.22,89.03,0.0,0.00,0.0,0.0,0.0
9526503,-46.22,89.03,0.0,0.00,0.0,0.0,0.0
9531890,-46.16,89.21,0.0,0.00,0.0,0.0,0.0
9537277,-46.22,89.03,0.0,0.00,0.0,0.0,0.0
9542664,-46.98,89.03,0.0,0.00,0.0,0.0,0.0
9548051,-46.51,88.86,0.0,0.00,0.0,0.0,0.0
9553438,-46.22,88.68,0.0,0.00,0.0,0.0,0.0
9558825,-46.39,88.33,0.0,0.00,0.0,0.0,0.0
9564212,-46.39,88.15,0.0,0.00,0.0,0.0,0.0
9569599,-46.22,87.80,0.0,0.00,0.0,0.0,0.0
9574986,-46.28,87.80,0.0,0.00,0.0,0.0,0.0
9580373,-46.16,87.62,0.0,0.00,0.0,0.0,0.0
9585760,-46.33,87.45,0.0,0.00,0.0,0.0,0.0
9591147,-46.04,87.45,0.0,0.00,0.0,0.0,0.0
9596534,-46.22,87.45,0.0,0.00,0.0,0.0,0.0
9601921,-46.45,87.27,0.0,0.00,0.0,0.0,0.0
9607308,-46.39,87.10,0.0,0.00,0.0,0.0,0.0
9612695,-46.28,86.92,0.0,0.00,0.0,0.0,0.0
9618082,-46.22,86.57,0.0,0.00,0.0,0.0,0.0
9623469,-46.22,86.22,0.0,0.00,0.0,0.0,0.0
9628856,-46.16,85.51,0.0,0.00,0.0,0.0,0.0
9634243,-45.98,84.99,0.0,0.00,0.0,0.0,0.0
9639630,-45.92,84.46,0.0,0.00,0.0,0.0,0.0
9645017,-45.98,83.93,0.0,0.00,0.0,0.0,0.0
9650404,-45.92,83.40,0.0,0.00,0.0,0.0,0.0
9655791,-45.81,82.87,0.0,0.00,0.0,0.0,0.0
9661178,-45.98,81.82,0.0,0.00,0.0,0.0,0.0
9666565,-45.98,81.82,0.0,0.00,0.0,0.0,0.0
9671952,-45.98,81.64,0.0,0.00,0.0,0.0,0.0
9677339,-46.04,81.47,0.0,0.00,0.0,0.0,0.0
9682726,-46.39,81.64,0.0,0.00,0.0,0.0,0.0
9688113,-46.28,81.82,0.0,0.00,0.0,0.0,0.0
9693500,-46.28,81.47,0.0,0.00,0.0,0.0,0.0
9698887,-45.98,81.64,0.0,0.00,0.0,0.0,0.0
9704274,-46.04,81.47,0.0,0.00,0.0,0.0,0.0
9709661,-46.04,81.47,0.0,0.00,0.0,0.0,0.0
9715048,-45.87,81.47,0.0,0.00,0.0,0.0,0.0
9720435,-48.86,77.95,0.0,0.00,0.0,0.0,0.0
9725822,-50.32,73.02,0.0,0.00,0.0,0.0,0.0
9731209,-49.97,74.43,0.0,0.00,0.0,0.0,0.0
9736596,-50.32,73.20,0.0,0.00,0.0,0.0,0.0
9741983,-50.03,73.90,0.0,0.00,0.0,0.0,0.0
9747370,-49.50,75.66,0.0,0.00,0.0,0.0,0.0
9752757,-50.32,75.84,0.0,0.00,0.0,0.0,0.0
9758144,-50.32,72.67,0.0,0.00,0.0,0.0,0.0
9763531,-50.32,73.20,0.0,0.00,0.0,0.0,0.0
9768918,-50.09,74.25,0.0,0.00,0.0,0.0,0.0
9774305,-50.26,74.08,0.0,0.00,0.0,0.0,0.0
9779692,-49.27,76.72,0.0,0.00,0.0,0.0,0.0
9785079,-48.74,78.30,0.0,0.00,0.0,0.0,0.0
9790466,-50.15,75.31,0.0,0.00,0.0,0.0,0.0
9795853,-50.32,74.96,0.0,0.00,0.0,0.0,0.0
9801240,-48.80,78.12,0.0,0.00,0.0,0.0,0.0
9806627,-49.68,76.19,0.0,0.00,0.0,0.0,0.0
9812014,-50.21,76.01,0.0,0.00,0.0,0.0,0.0
9817401,-50.32,76.01,0.0,0.00,0.0,0.0,0.0
9822788,-50.32,77.07,0.0,0.00,0.0,0.0,0.0
9828175,-49.79,77.42,0.0,0.00,0.0,0.0,0.0
9833562,-50.32,79.53,0.0,0.00,0.0,0.0,0.0
9838949,-50.32,76.54,0.0,0.00,0.0,0.0,0.0
9844336,-50.32,76.19,0.0,0.00,0.0,0.0,0.0
9849723,-50.32,77.60,0.0,0.00,0.0,0.0,0.0
9855110,-50.32,78.30,0.0,0.00,0.0,0.0,0.0
9860497,-50.32,79.35,0.0,0.00,0.0,0.0,0.0
9865884,-50.21,80.94,0.0,0.00,0.0,0.0,0.0
9871271,-50.32,79.88,0.0,0.00,0.0,0.0,0.0
9876658,-50.32,80.59,0.0,0.00,0.0,0.0,0.0
9882045,-50.15,81.29,0.0,0.00,0.0,0.0,0.0
9887432,-50.32,81.11,0.0,0.00,0.0,0.0,0.0
9892819,-49.74,81.47,0.0,0.00,0.0,0.0,0.0
9898206,-50.32,81.99,0.0,0.00,0.0,0.0,0.0
9903593,-49.56,83.05,0.0,0.00,0.0,0.0,0.0
9908980,-50.32,83.23,0.0,0.00,0.0,0.0,0.0
9914367,-50.32,80.94,0.0,0.00,0.0,0.0,0.0
9919754,-49.21,84.28,0.0,0.00,0.0,0.0,0.0
9925141,-50.21,83.23,0.0,0.00,0.0,0.0,0.0
9930528,-50.32,81.82,0.0,0.00,0.0,0.0,0.0
9935915,-50.32,82.17,0.0,0.00,0.0,0.0,0.0
9941302,-50.32,82.87,0.0,0.00,0.0,0.0,0.0
9946689,-50.32,82.52,0.0,0.00,0.0,0.0,0.0
9952076,-49.15,83.93,0.0,0.00,0.0,0.0,0.0
9957463,-49.74,82.70,0.0,0.00,0.0,0.0,0.0
9962850,-50.32,82.17,0.0,0.00,0.0,0.0,0.0
9968237,-50.32,80.59,0.0,0.00,0.0,0.0,0.0
9973624,-50.32,81.11,0.0,0.00,0.0,0.0,0.0
9979011,-50.32,81.11,0.0,0.00,0.0,0.0,0.0
9984398,-50.32,81.82,0.0,0.00,0.0,0.0,0.0
9989785,-50.32,80.76,0.0,0.00,0.0,0.0,0.0
9995172,-50.32,80.59,0.0,0.00,0.0,0.0,0.0
10000559,-49.74,81.47,0.0,0.00,0.0,0.0,0.0
10005946,-50.32,80.41,0.0,0.00,0.0,0.0,0.0
10011333,-46.39,84.63,0.0,0.00,0.0,0.0,0.0
10016720,-46.22,84.81,0.0,0.00,0.0,0.0,0.0
10022107,-46.28,84.81,0.0,0.00,0.0,0.0,0.0
10027494,-46.33,84.63,0.0,0.00,0.0,0.0,0.0
10032881,-46.33,84.63,0.0,0.00,0.0,0.0,0.0
10038268,-46.51,84.63,0.0,0.00,0.0,0.0,0.0
10043655,-46.63,84.63,0.0,0.00,0.0,0.0,0.0
10049042,-46.51,84.63,0.0,0.00,0.0,0.0,0.0
10054429,-46.51,84.46,0.0,0.00,0.0,0.0,0.0
10059816,-46.45,84.63,0.0,0.00,0.0,0.0,0.0
10065203,-46.51,84.81,0.0,0.00,0.0,0.0,0.0
10070590,-46.63,84.81,0.0,0.00,0.0,0.0,0.0
10075977,-46.69,84.81,0.0,0.00,0.0,0.0,0.0
10081364,-46.39,84.81,0.0,0.00,0.0,0.0,0.0
10086751,-46.33,84.63,0.0,0.00,0.0,0.0,0.0
10092138,-46.28,84.81,0.0,0.00,0.0,0.0,0.0
10097525,-46.04,84.81,0.0,0.00,0.0,0.0,0.0
10102912,-46.04,84.81,0.0,0.00,0.0,0.0,0.0
10108299,-45.98,84.81,0.0,0.00,0.0,0.0,0.0
10113686,-45.98,84.81,0.0,0.00,0.0,0.0,0.0
10119073,-46.28,84.63,0.0,0.00,0.0,0.0,0.0
10124460,-45.92,83.93,0.0,0.00,0.0,0.0,0.0
10129847,-46.22,84.81,0.0,0.00,0.0,0.0,0.0
10135234,-46.39,84.46,0.0,0.00,0.0,0.0,0.0
10140621,-46.51,84.63,0.0,0.00,0.0,0.0,0.0
10146008,-47.16,84.63,0.0,0.00,0.0,0.0,0.0
10151395,-46.45,84.81,0.0,0.00,0.0,0.0,0.0
10156782,-46.39,84.81,0.0,0.00,0.0,0.0,0.0
10162169,-46.22,84.81,0.0,0.00,0.0,0.0,0.0
10167556,-46.28,84.81,0.0,0.00,0.0,0.0,0.0
10172943,-45.22,85.34,0.0,0.00,0.0,0.0,0.0
10178330,-46.22,84.81,0.0,0.00,0.0,0.0,0.0
10183717,-46.39,84.63,0.0,0.00,0.0,0.0,0.0
10189104,-46.57,84.46,0.0,0.00,0.0,0.0,0.0
10194491,-46.86,84.28,0.0,0.00,0.0,0.0,0.0
10199878,-50.09,82.35,0.0,0.00,0.0,0.0,0.0
10205265,-50.32,81.29,0.0,0.00,0.0,0.0,0.0
10210652,-47.51,80.59,0.0,0.00,0.0,0.0,0.0
10216039,-46.28,84.81,0.0,0.00,0.0,0.0,0.0
10221426,-47.16,84.99,0.0,0.00,0.0,0.0,0.0
10226813,-46.28,84.99,0.0,0.00,0.0,0.0,0.0
10232200,-46.16,84.99,0.0,0.00,0.0,0.0,0.0
10237587,-46.39,84.81,0.0,0.00,0.0,0.0,0.0
10242974,-46.22,84.81,0.0,0.00,0.0,0.0,0.0
10248361,-46.22,84.99,0.0,0.00,0.0,0.0,0.0
10253748,-45.87,84.99,0.0,0.00,0.0,0.0,0.0
10259135,-48.45,83.23,0.0,0.00,0.0,0.0,0.0
10264522,-48.68,82.87,0.0,0.00,0.0,0.0,0.0
10269909,-50.09,81.11,0.0,0.00,0.0,0.0,0.0
10275296,-50.32,81.29,0.0,0.00,0.0,0.0,0.0
10280683,-49.21,81.11,0.0,0.00,0.0,0.0,0.0
10286070,-47.04,82.52,0.0,0.00,0.0,0.0,0.0
10291457,-46.28,84.81,0.0,0.00,0.0,0.0,0.0
10296844,-46.33,84.81,0.0,0.00,0.0,0.0,0.0
10302231,-46.45,84.81,0.0,0.00,0.0,0.0,0.0
10307618,-47.92,83.23,0.0,0.00,0.0,0.0,0.0
10313005,-48.68,82.17,0.0,0.00,0.0,0.0,0.0
10318392,-50.32,80.59,0.0,0.00,0.0,0.0,0.0
10323779,-50.03,80.76,0.0,0.00,0.0,0.0,0.0
10329166,-49.50,80.76,0.0,0.00,0.0,0.0,0.0
10334553,-49.38,80.94,0.0,0.00,0.0,0.0,0.0
10339940,-49.85,80.06,0.0,0.00,0.0,0.0,0.0
10345327,-49.03,80.41,0.0,0.00,0.0,0.0,0.0
10350714,-49.62,79.88,0.0,0.00,0.0,0.0,0.0
10356101,-48.86,80.41,0.0,0.00,0.0,0.0,0.0
10361488,-50.15,79.71,0.0,0.00,0.0,0.0,0.0
10366875,-49.91,77.42,0.0,0.00,0.0,0.0,0.0
10372262,-49.62,77.24,0.0,0.00,0.0,0.0,0.0
10377649,-49.44,76.89,0.0,0.00,0.0,0.0,0.0
10383036,-48.56,78.30,0.0,0.00,0.0,0.0,0.0
10388423,-49.09,77.60,0.0,0.00,0.0,0.0,0.0
10393810,-49.50,75.84,0.0,0.00,0.0,0.0,0.0
10399197,-49.44,75.84,0.0,0.00,0.0,0.0,0.0
10404584,-48.27,76.72,0.0,0.00,0.0,0.0,0.0
10409971,-48.97,74.78,0.0,0.00,0.0,0.0,0.0
10415358,-48.97,73.02,0.0,0.00,0.0,0.0,0.0
10420745,-49.56,71.26,0.0,0.00,0.0,0.0,0.0
10426132,-49.33,70.56,0.0,0.00,0.0,0.0,0.0
10431519,-48.68,70.91,0.0,0.00,0.0,0.0,0.0
10436906,-48.91,72.32,0.0,0.00,0.0,0.0,0.0
10442293,-49.03,68.80,0.0,0.00,0.0,0.0,0.0
10447680,-48.62,68.97,0.0,0.00,0.0,0.0,0.0
10453067,-48.21,65.45,0.0,0.00,0.0,0.0,0.0
10458454,-47.68,67.39,0.0,0.00,0.0,0.0,0.0
10463841,-48.45,62.99,0.0,0.00,0.0,0.0,0.0
10469228,-47.80,63.17,0.0,0.00,0.0,0.0,0.0
10474615,-47.27,63.52,0.0,0.00,0.0,0.0,0.0
10480002,-48.15,55.25,0.0,0.00,0.0,0.0,0.0
10485389,-47.86,52.79,0.0,0.00,0.0,0.0,0.0
10490776,-47.04,52.43,0.0,0.00,0.0,0.0,0.0
10496163,-46.51,49.97,0.0,0.00,0.0,0.0,0.0
10501550,-45.92,47.16,0.0,0.00,0.0,0.0,0.0
10506937,-45.51,44.69,0.0,0.00,0.0,0.0,0.0
10512324,-44.69,40.29,0.0,0.00,0.0,0.0,0.0
10517711,-43.93,39.59,0.0,0.00,0.0,0.0,0.0
10523098,-43.11,33.61,0.0,0.00,0.0,0.0,0.0
10528485,-42.11,31.85,0.0,0.00,0.0,0.0,0.0
10533872,-41.11,28.68,0.0,0.00,0.0,0.0,0.0
10539259,-40.00,26.74,0.0,0.00,0.0,0.0,0.0
10544646,-38.83,24.81,0.0,0.00,0.0,0.0,0.0
10550033,-37.65,22.70,0.0,0.00,0.0,0.0,0.0
10555420,-36.42,19.88,0.0,0.00,0.0,0.0,0.0
10560807,-35.19,17.24,0.0,0.00,0.0,0.0,0.0
10566194,-33.90,14.43,0.0,0.00,0.0,0.0,0.0
10571581,-32.55,11.44,0.0,0.00,0.0,0.0,0.0
10576968,-31.20,8.80,0.0,0.00,0.0,0.0,0.0
10582355,-29.74,5.63,0.0,0.00,0.0,0.0,0.0
10587742,-28.27,2.99,0.0,0.00,0.0,0.0,0.0
10593129,-26.69,1.94,0.0,0.00,0.0,0.0,0.0
10598516,-25.16,2.11,0.0,0.00,0.0,0.0,0.0
10603903,-23.52,5.10,0.0,0.00,0.0,0.0,0.0
10609290,-21.82,11.26,0.0,0.00,0.0,0.0,0.0
10614677,-20.12,19.00,0.0,0.00,0.0,0.0,0.0
10620064,-18.42,27.80,0.0,0.00,0.0,0.0,0.0
10625451,-16.83,38.01,0.0,0.00,0.0,0.0,0.0
10630838,-15.31,49.44,0.0,0.00,0.0,0.0,0.0
10636225,-13.96,62.46,0.0,0.00,0.0,0.0,0.0
10641612,-12.84,76.54,0.0,0.00,0.0,0.0,0.0
10646999,-11.91,91.14,0.0,0.00,0.0,0.0,0.0
10652386,-11.14,106.28,0.0,0.00,0.0,0.0,0.0
10657773,-10.62,121.23,0.0,0.00,0.0,0.0,0.0
10663160,-10.21,136.01,0.0,0.00,0.0,0.0,0.0
10668547,-9.97,150.79,0.0,0.00,0.0,0.0,0.0
10673934,-9.91,165.40,0.0,0.00,0.0,0.0,0.0
10679321,-10.03,176.48,0.0,0.00,0.0,0.0,0.0
10684708,-10.26,175.07,0.0,0.00,0.0,0.0,0.0
10690095,-10.73,162.23,0.0,0.00,0.0,0.0,0.0
10695482,-11.26,150.09,0.0,0.00,0.0,0.0,0.0
10700869,-11.85,139.18,0.0,0.00,0.0,0.0,0.0
10706256,-12.49,129.33,0.0,0.00,0.0,0.0,0.0
10711643,-13.14,120.70,0.0,0.00,0.0,0.0,0.0
10717030,-13.72,112.96,0.0,0.00,0.0,0.0,0.0
10722417,-14.25,106.10,0.0,0.00,0.0,0.0,0.0
10727804,-14.72,99.77,0.0,0.00,0.0,0.0,0.0
10733191,-15.07,94.13,0.0,0.00,0.0,0.0,0.0
10738578,-15.43,88.86,0.0,0.00,0.0,0.0,0.0
10743965,-15.66,83.93,0.0,0.00,0.0,0.0,0.0
10749352,-15.84,79.18,0.0,0.00,0.0,0.0,0.0
10754739,-15.89,74.78,0.0,0.00,0.0,0.0,0.0
10760126,-15.95,70.38,0.0,0.00,0.0,0.0,0.0
10765513,-15.89,65.81,0.0,0.00,0.0,0.0,0.0
10770900,-15.78,61.23,0.0,0.00,0.0,0.0,0.0
10776287,-15.54,56.48,0.0,0.00,0.0,0.0,0.0
10781674,-15.31,51.38,0.0,0.00,0.0,0.0,0.0
10787061,-14.96,45.92,0.0,0.00,0.0,0.0,0.0
10792448,-14.55,40.12,0.0,0.00,0.0,0.0,0.0
10797835,-14.13,33.61,0.0,0.00,0.0,0.0,0.0
10803222,-13.67,26.22,0.0,0.00,0.0,0.0,0.0
10808609,-13.20,18.12,0.0,0.00,0.0,0.0,0.0
10813996,-12.73,8.97,0.0,0.00,0.0,0.0,0.0
10819383,-12.43,2.46,0.0,0.00,0.0,0.0,0.0
10824770,-12.26,3.52,0.0,0.00,0.0,0.0,0.0
10830157,-12.20,13.90,0.0,0.00,0.0,0.0,0.0
10835544,-12.38,25.87,0.0,0.00,0.0,0.0,0.0
10840931,-12.67,37.83,0.0,0.00,0.0,0.0,0.0
10846318,-13.08,49.09,0.0,0.00,0.0,0.0,0.0
10851705,-13.55,60.00,0.0,0.00,0.0,0.0,0.0
10857092,-13.96,70.38,0.0,0.00,0.0,0.0,0.0
10862479,-14.43,80.41,0.0,0.00,0.0,0.0,0.0
10867866,-14.84,90.44,0.0,0.00,0.0,0.0,0.0
10873253,-15.19,100.65,0.0,0.00,0.0,0.0,0.0
10878640,-15.60,111.38,0.0,0.00,0.0,0.0,0.0
10884027,-16.13,122.82,0.0,0.00,0.0,0.0,0.0
10889414,-16.77,135.13,0.0,0.00,0.0,0.0,0.0
10894801,-17.65,148.15,0.0,0.00,0.0,0.0,0.0
10900188,-18.77,161.17,0.0,0.00,0.0,0.0,0.0
10905575,-20.12,173.67,0.0,0.00,0.0,0.0,0.0
10910962,-21.64,179.82,0.0,0.00,0.0,0.0,0.0
10916349,-23.28,173.14,0.0,0.00,0.0,0.0,0.0
10921736,-24.99,164.34,0.0,0.00,0.0,0.0,0.0
10927123,-26.63,156.95,0.0,0.00,0.0,0.0,0.0
10932510,-28.27,150.62,0.0,0.00,0.0,0.0,0.0
10937897,-29.91,145.34,0.0,0.00,0.0,0.0,0.0
10943284,-31.44,140.94,0.0,0.00,0.0,0.0,0.0
10948671,-32.96,137.24,0.0,0.00,0.0,0.0,0.0
10954058,-34.43,133.90,0.0,0.00,0.0,0.0,0.0
10959445,-35.84,130.91,0.0,0.00,0.0,0.0,0.0
10964832,-37.18,128.27,0.0,0.00,0.0,0.0,0.0
10970219,-38.53,125.98,0.0,0.00,0.0,0.0,0.0
10975606,-39.82,124.05,0.0,0.00,0.0,0.0,0.0
10980993,-41.00,121.94,0.0,0.00,0.0,0.0,0.0
10986380,-42.17,120.18,0.0,0.00,0.0,0.0,0.0
10991767,-43.28,118.42,0.0,0.00,0.0,0.0,0.0
10997154,-44.22,115.60,0.0,0.00,0.0,0.0,0.0
11002541,-45.34,114.19,0.0,0.00,0.0,0.0,0.0
11007928,-46.10,111.55,0.0,0.00,0.0,0.0,0.0
11013315,-46.74,109.27,0.0,0.00,0.0,0.0,0.0
11018702,-47.33,106.80,0.0,0.00,0.0,0.0,0.0
11024089,-47.68,104.69,0.0,0.00,0.0,0.0,0.0
11029476,-48.45,102.23,0.0,0.00,0.0,0.0,0.0
11034863,-49.09,99.94,0.0,0.00,0.0,0.0,0.0
11040250,-49.21,98.71,0.0,0.00,0.0,0.0,0.0
11045637,-49.50,96.42,0.0,0.00,0.0,0.0,0.0
11051024,-48.86,94.84,0.0,0.00,0.0,0.0,0.0
11056411,-49.74,93.61,0.0,0.00,0.0,0.0,0.0
11061798,-50.09,92.55,0.0,0.00,0.0,0.0,0.0
11067185,-50.32,91.32,0.0,0.00,0.0,0.0,0.0
11072572,-50.32,90.62,0.0,0.00,0.0,0.0,0.0
11077959,-49.09,89.74,0.0,0.00,0.0,0.0,0.0
11083346,-49.44,89.21,0.0,0.00,0.0,0.0,0.0
11088733,-50.32,88.68,0.0,0.00,0.0,0.0,0.0
11094120,-49.97,88.50,0.0,0.00,0.0,0.0,0.0
11099507,-50.03,88.15,0.0,0.00,0.0,0.0,0.0
11104894,-50.26,87.80,0.0,0.00,0.0,0.0,0.0
11110281,-49.44,87.80,0.0,0.00,0.0,0.0,0.0
11115668,-50.32,87.62,0.0,0.00,0.0,0.0,0.0
11121055,-50.32,87.27,0.0,0.00,0.0,0.0,0.0
11126442,-50.32,87.45,0.0,0.00,0.0,0.0,0.0
11131829,-49.79,87.45,0.0,0.00,0.0,0.0,0.0
11137216,-49.50,87.45,0.0,0.00,0.0,0.0,0.0
11142603,-49.44,87.62,0.0,0.00,0.0,0.0,0.0
11147990,-49.79,87.80,0.0,0.00,0.0,0.0,0.0
11153377,-47.92,88.15,0.0,0.00,0.0,0.0,0.0
11158764,-48.21,88.33,0.0,0.00,0.0,0.0,0.0
11164151,-49.79,88.33,0.0,0.00,0.0,0.0,0.0
11169538,-48.80,88.50,0.0,0.00,0.0,0.0,0.0
11174925,-49.85,88.68,0.0,0.00,0.0,0.0,0.0
11180312,-50.32,88.86,0.0,0.00,0.0,0.0,0.0
11185699,-49.56,89.03,0.0,0.00,0.0,0.0,0.0
11191086,-49.33,89.03,0.0,0.00,0.0,0.0,0.0
11196473,-49.97,89.21,0.0,0.00,0.0,0.0,0.0
11201860,-49.97,89.21,0.0,0.00,0.0,0.0,0.0
11207247,-49.21,89.03,0.0,0.00,0.0,0.0,0.0
11212634,-48.39,88.86,0.0,0.00,0.0,0.0,0.0
11218021,-49.09,88.33,0.0,0.00,0.0,0.0,0.0
11223408,-49.68,87.27,0.0,0.00,0.0,0.0,0.0
11228795,-50.32,86.04,0.0,0.00,0.0,0.0,0.0
11234182,-49.85,85.16,0.0,0.00,0.0,0.0,0.0
11239569,-50.32,83.40,0.0,0.00,0.0,0.0,0.0
11244956,-50.32,81.99,0.0,0.00,0.0,0.0,0.0
11250343,-50.32,80.94,0.0,0.00,0.0,0.0,0.0
11255730,-50.32,80.06,0.0,0.00,0.0,0.0,0.0
11261117,-50.32,79.71,0.0,0.00,0.0,0.0,0.0
11266504,-50.32,79.35,0.0,0.00,0.0,0.0,0.0
11271891,-50.21,79.88,0.0,0.00,0.0,0.0,0.0
11277278,-49.91,81.99,0.0,0.00,0.0,0.0,0.0
11282665,-50.32,81.47,0.0,0.00,0.0,0.0,0.0
11288052,-49.91,83.23,0.0,0.00,0.0,0.0,0.0
11293439,-50.03,84.28,0.0,0.00,0.0,0.0,0.0
11298826,-50.26,85.34,0.0,0.00,0.0,0.0,0.0
11304213,-50.03,86.57,0.0,0.00,0.0,0.0,0.0
11309600,-50.32,87.62,0.0,0.00,0.0,0.0,0.0
11314987,-49.09,88.68,0.0,0.00,0.0,0.0,0.0
11320374,-50.32,89.74,0.0,0.00,0.0,0.0,0.0
11325761,-50.32,90.62,0.0,0.00,0.0,0.0,0.0
11331148,-48.97,91.14,0.0,0.00,0.0,0.0,0.0
11336535,-50.32,91.67,0.0,0.00,0.0,0.0,0.0
11341922,-50.32,92.55,0.0,0.00,0.0,0.0,0.0
11347309,-50.26,92.55,0.0,0.00,0.0,0.0,0.0
11352696,-49.68,92.73,0.0,0.00,0.0,0.0,0.0
11358083,-49.09,92.20,0.0,0.00,0.0,0.0,0.0
11363470,-48.68,91.85,0.0,0.00,0.0,0.0,0.0
11368857,-49.85,92.02,0.0,0.00,0.0,0.0,0.0
11374244,-49.33,91.14,0.0,0.00,0.0,0.0,0.0
11379631,-50.32,90.79,0.0,0.00,0.0,0.0,0.0
11385018,-50.32,89.74,0.0,0.00,0.0,0.0,0.0
11390405,-50.32,88.50,0.0,0.00,0.0,0.0,0.0
11395792,-50.32,87.45,0.0,0.00,0.0,0.0,0.0
11401179,-49.15,86.39,0.0,0.00,0.0,0.0,0.0
11406566,-50.32,84.81,0.0,0.00,0.0,0.0,0.0
11411953,-50.32,83.23,0.0,0.00,0.0,0.0,0.0
11417340,-50.32,81.99,0.0,0.00,0.0,0.0,0.0
11422727,-50.21,80.94,0.0,0.00,0.0,0.0,0.0
11428114,-50.32,80.76,0.0,0.00,0.0,0.0,0.0
11433501,-50.21,79.71,0.0,0.00,0.0,0.0,0.0
11438888,-49.97,78.65,0.0,0.00,0.0,0.0,0.0
11444275,-50.32,77.77,0.0,0.00,0.0,0.0,0.0
11449662,-50.21,77.60,0.0,0.00,0.0,0.0,0.0
11455049,-50.32,76.19,0.0,0.00,0.0,0.0,0.0
11460436,-50.32,77.95,0.0,0.00,0.0,0.0,0.0
11465823,-50.26,76.54,0.0,0.00,0.0,0.0,0.0
11471210,-49.62,77.24,0.0,0.00,0.0,0.0,0.0
11476597,-50.32,75.31,0.0,0.00,0.0,0.0,0.0
11481984,-50.32,74.78,0.0,0.00,0.0,0.0,0.0
11487371,-49.79,76.19,0.0,0.00,0.0,0.0,0.0
11492758,-49.74,78.12,0.0,0.00,0.0,0.0,0.0
11498145,-50.32,77.60,0.0,0.00,0.0,0.0,0.0
11503532,-50.26,77.60,0.0,0.00,0.0,0.0,0.0
11508919,-50.26,77.42,0.0,0.00,0.0,0.0,0.0
11514306,-49.44,78.30,0.0,0.00,0.0,0.0,0.0
11519693,-49.38,79.53,0.0,0.00,0.0,0.0,0.0
11525080,-50.32,78.30,0.0,0.00,0.0,0.0,0.0
11530467,-50.32,78.65,0.0,0.00,0.0,0.0,0.0
11535854,-49.62,79.88,0.0,0.00,0.0,0.0,0.0
