Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
10453417,-0.35,89.21,2.0,49.47,50.7,50.7,87.7
10454494,-0.35,89.21,2.0,49.47,50.7,50.7,87.7
10455571,-0.35,89.38,2.0,49.47,50.5,50.5,87.7
10456648,-0.35,89.38,2.0,49.47,50.5,50.5,87.7
10457725,-0.35,89.38,2.0,49.47,50.5,50.5,87.7
10458802,-0.35,89.56,2.0,49.47,50.3,50.4,87.7
10459879,-0.35,89.56,2.0,49.47,50.3,50.4,87.7
10460956,-0.35,89.74,2.0,49.47,50.2,50.2,87.7
10462033,-0.35,89.74,2.0,49.47,50.2,50.2,87.7
10463110,-0.35,89.91,2.0,49.47,50.0,50.1,87.7
10464187,-0.35,89.91,2.0,49.47,50.0,50.1,87.7
10465264,-0.35,89.91,2.0,49.47,50.0,50.1,87.7
10466341,-0.35,90.09,2.0,49.47,49.9,49.9,87.7
10467418,-0.35,90.09,2.0,49.47,49.9,49.9,87.7
10468495,-0.35,90.26,2.0,49.47,49.7,49.8,87.7
10469572,-0.41,90.26,2.3,42.40,49.7,49.8,87.3
10470649,-0.41,90.26,2.3,42.40,49.7,49.8,87.3
10471726,-0.41,90.44,2.3,42.40,49.6,49.6,87.3
10472803,-0.41,90.44,2.3,42.40,49.6,49.6,87.3
10473880,-0.41,90.62,2.3,42.40,49.4,49.5,87.3
10474957,-0.41,90.62,2.3,42.40,49.4,49.5,87.3
10476034,-0.41,90.79,2.3,42.40,49.3,49.3,87.3
10477111,-0.41,90.79,2.3,42.40,49.3,49.3,87.3
10478188,-0.41,90.97,2.3,42.40,49.1,49.2,87.3
10479265,-0.41,90.97,2.3,42.40,49.1,49.2,87.3
10480342,-0.41,91.14,2.3,42.40,49.0,49.0,87.3
10481419,-0.41,91.14,2.3,42.40,49.0,49.0,87.3
10482496,-0.41,91.32,2.3,42.40,48.8,48.9,87.3
10483573,-0.41,91.32,2.3,42.40,48.8,48.9,87.3
10484650,-0.41,91.50,2.3,42.40,48.7,48.7,87.3
10485727,-0.41,91.50,2.3,42.40,48.7,48.7,87.3
10486804,-0.41,91.67,2.3,42.40,48.5,48.6,87.3
10487881,-0.41,91.67,2.3,42.40,48.5,48.6,87.3
10488958,-0.41,91.85,2.3,42.40,48.4,48.4,87.3
10490035,-0.41,91.85,2.3,42.40,48.4,48.4,87.3
10491112,-0.41,92.02,2.3,42.40,48.2,48.3,87.3
10492189,-0.41,92.02,2.3,42.40,48.2,48.3,87.3
10493266,-0.41,92.20,2.3,42.40,48.1,48.1,87.3
10494343,-0.41,92.20,2.3,42.40,48.1,48.1,87.3
10495420,-0.47,92.38,2.6,37.10,47.9,48.0,86.9
10496497,-0.47,92.38,2.6,37.10,47.9,48.0,86.9
10497574,-0.47,92.55,2.6,37.10,47.8,47.8,86.9
10498651,-0.47,92.73,2.6,37.10,47.6,47.7,86.9
10499728,-0.47,92.73,2.6,37.10,47.6,47.7,86.9
10500805,-0.47,92.90,2.6,37.10,47.5,47.5,86.9
10501882,-0.47,92.90,2.6,37.10,47.5,47.5,86.9
10502959,-0.47,93.08,2.6,37.10,47.3,47.4,86.9
10504036,-0.47,93.26,2.5,37.10,47.2,47.2,86.9
10505113,-0.47,93.26,2.5,37.10,47.2,47.2,86.9
10506190,-0.47,93.43,2.5,37.10,47.0,47.1,86.9
10507267,-0.47,93.61,2.5,37.10,46.9,47.0,86.9
10508344,-0.47,93.61,2.5,37.10,46.9,47.0,86.9
10509421,-0.47,93.78,2.5,37.10,46.7,46.8,86.9
10510498,-0.47,93.78,2.5,37.10,46.7,46.8,86.9
10511575,-0.47,93.96,2.5,37.10,46.6,46.7,86.9
10512652,-0.53,94.13,2.8,32.98,46.4,46.5,86.5
10513729,-0.53,94.31,2.8,32.98,46.3,46.4,86.5
10514806,-0.53,94.31,2.8,32.98,46.3,46.4,86.5
10515883,-0.53,94.49,2.8,32.98,46.2,46.2,86.5
10516960,-0.53,94.66,2.8,32.98,46.0,46.1,86.5
10518037,-0.53,94.66,2.8,32.98,46.0,46.1,86.5
10519114,-0.53,94.84,2.8,32.98,45.9,46.0,86.5
10520191,-0.53,95.01,2.8,32.98,45.7,45.8,86.5
10521268,-0.53,95.01,2.8,32.98,45.7,45.8,86.5
10522345,-0.53,95.19,2.8,32.98,45.6,45.7,86.5
10523422,-0.53,95.37,2.8,32.98,45.4,45.5,86.5
10524499,-0.53,95.54,2.8,32.98,45.3,45.4,86.5
10525576,-0.59,95.72,3.1,29.69,45.1,45.3,86.1
10526653,-0.59,95.72,3.1,29.69,45.1,45.3,86.1
10527730,-0.59,95.89,3.1,29.69,45.0,45.1,86.1
10528807,-0.59,96.07,3.0,29.69,44.9,45.0,86.1
10529884,-0.59,96.25,3.0,29.69,44.7,44.8,86.1
10530961,-0.59,96.42,3.0,29.69,44.6,44.7,86.1
10532038,-0.59,96.60,3.0,29.69,44.5,44.6,86.1
10533115,-0.59,96.60,3.0,29.69,44.5,44.6,86.1
10534192,-0.59,96.77,3.0,29.69,44.3,44.4,86.1
10535269,-0.64,96.95,3.3,26.99,44.2,44.3,85.7
10536346,-0.64,97.13,3.3,26.99,44.0,44.2,85.7
10537423,-0.64,97.30,3.3,26.99,43.9,44.0,85.7
10538500,-0.64,97.48,3.3,26.99,43.8,43.9,85.7
10539577,-0.64,97.65,3.3,26.99,43.6,43.7,85.7
10540654,-0.64,97.83,3.3,26.99,43.5,43.6,85.7
10541731,-0.64,98.01,3.2,26.99,43.4,43.5,85.7
10542808,-0.70,98.18,3.5,24.74,43.2,43.3,85.3
10543885,-0.70,98.36,3.5,24.74,43.1,43.2,85.3
10544962,-0.70,98.53,3.5,24.74,42.9,43.1,85.3
10546039,-0.70,98.71,3.5,24.74,42.8,42.9,85.3
10547116,-0.70,98.89,3.5,24.74,42.7,42.8,85.3
10548193,-0.70,99.06,3.5,24.74,42.5,42.7,85.3
10549270,-0.76,99.24,3.8,22.84,42.4,42.6,84.9
10550347,-0.76,99.41,3.8,22.84,42.3,42.4,84.9
10551424,-0.76,99.77,3.7,22.84,42.0,42.2,84.9
10552501,-0.76,99.94,3.7,22.84,41.9,42.0,84.9
10553578,-0.82,100.12,4.0,21.21,41.7,41.9,84.5
10554655,-0.82,100.29,4.0,21.21,41.6,41.8,84.5
10555732,-0.82,100.47,4.0,21.21,41.5,41.6,84.5
10556809,-0.82,100.82,4.0,21.21,41.2,41.4,84.5
10557886,-0.82,101.00,4.0,21.21,41.1,41.3,84.5
10558963,-0.88,101.17,4.2,19.80,40.9,41.1,84.1
10560040,-0.88,101.35,4.2,19.80,40.8,41.0,84.1
10561117,-0.88,101.70,4.2,19.80,40.5,40.7,84.1
10562194,-0.88,101.88,4.2,19.80,40.4,40.6,84.1
10563271,-0.94,102.05,4.4,18.57,40.3,40.5,83.7
10564348,-0.94,102.40,4.4,18.57,40.0,40.3,83.7
10565425,-0.94,102.58,4.4,18.57,39.9,40.1,83.7
10566502,-1.00,102.93,4.7,17.48,39.6,39.9,83.3
10567579,-1.00,103.11,4.7,17.48,39.5,39.8,83.3
10568656,-1.00,103.46,4.6,17.48,39.2,39.5,83.3
10569733,-1.05,103.64,4.9,16.51,39.1,39.4,82.9
10570810,-1.05,103.99,4.9,16.51,38.8,39.1,82.9
10571887,-1.11,104.34,5.1,15.64,38.6,38.9,82.5
10572964,-1.11,104.52,5.1,15.64,38.5,38.8,82.4
10574041,-1.11,104.87,5.1,15.64,38.2,38.5,82.4
10575118,-1.17,105.04,5.3,14.86,38.1,38.4,82.0
10576195,-1.17,105.40,5.3,14.86,37.8,38.2,82.0
10577272,-1.23,105.75,5.5,14.16,37.6,38.0,81.6
10578349,-1.23,106.10,5.5,14.16,37.3,37.7,81.6
10579426,-1.29,106.45,5.7,13.51,37.1,37.5,81.2
10580503,-1.29,106.63,5.7,13.51,36.9,37.4,81.2
10581580,-1.35,106.98,6.0,12.93,36.7,37.2,80.8
10582657,-1.35,107.33,5.9,12.93,36.4,36.9,80.7
10583734,-1.40,107.68,6.2,12.39,36.2,36.7,80.3
10584811,-1.40,108.04,6.1,12.39,35.9,36.5,80.3
10585888,-1.46,108.39,6.4,11.90,35.7,36.2,79.9
10586965,-1.52,108.91,6.6,11.44,35.3,35.9,79.5
10588042,-1.58,109.27,6.8,11.02,35.1,35.7,79.0
10589119,-1.58,109.62,6.8,11.02,34.8,35.5,79.0
10590196,-1.64,109.97,7.0,10.63,34.6,35.3,78.6
10591273,-1.70,110.32,7.2,10.27,34.3,35.1,78.2
10592350,-1.76,110.85,7.4,9.93,33.9,34.7,77.7
10593427,-1.81,111.20,7.6,9.61,33.7,34.5,77.3
10594504,-1.87,111.73,7.8,9.31,33.3,34.2,76.8
10595581,-1.93,112.08,8.0,9.02,33.1,34.0,76.4
10596658,-1.99,112.61,8.2,8.76,32.7,33.7,75.9
10597735,-2.05,112.96,8.4,8.50,32.5,33.5,75.5
10598812,-2.11,113.49,8.6,8.27,32.1,33.2,75.0
10599889,-2.17,114.02,8.8,8.04,31.8,32.9,74.5
10600966,-2.29,114.37,9.2,7.63,31.5,32.8,73.7
10602043,-2.35,114.90,9.4,7.44,31.1,32.5,73.2
10603120,-2.47,115.43,9.8,7.09,30.7,32.2,72.3
10604197,-2.53,115.78,10.0,6.92,30.5,32.1,71.9
10605274,-2.65,116.30,10.4,6.62,30.1,31.8,71.0
10606351,-2.70,116.83,10.5,6.47,29.7,31.6,70.5
10607428,-2.82,117.36,10.9,6.21,29.4,31.3,69.6
10608505,-2.94,117.89,11.3,5.96,29.0,31.1,68.7
10609582,-3.06,118.42,11.7,5.74,28.6,30.9,67.8
10610659,-3.18,118.94,12.1,5.53,28.2,30.7,66.9
10611736,-3.30,119.47,12.4,5.33,27.8,30.5,65.9
10612813,-3.47,120.00,13.0,5.07,27.4,30.3,64.6
10613890,-3.59,120.35,13.4,4.91,27.1,30.2,63.8
10614967,-3.77,120.88,13.9,4.68,26.7,30.1,62.5
10616044,-3.94,121.41,14.4,4.48,26.2,30.0,61.2
10617121,-4.12,121.76,15.0,4.30,25.9,29.9,59.9
10618198,-4.30,122.29,15.5,4.13,25.5,29.8,58.6
10619275,-4.47,122.64,16.1,3.97,25.1,29.8,57.4
10620352,-4.71,122.99,16.8,3.78,24.7,29.9,55.8
10621429,-4.89,123.34,17.3,3.65,24.4,29.9,54.7
10622506,-5.12,123.70,18.0,3.49,24.0,30.0,53.1
10623583,-5.36,123.87,18.7,3.35,23.7,30.2,51.7
10624660,-5.65,124.05,19.6,3.18,23.3,30.4,49.9
10625737,-5.88,124.05,20.3,3.06,23.0,30.7,48.6
10626814,-6.18,124.05,21.2,2.93,22.7,31.1,47.0
10627891,-6.47,123.87,22.1,2.81,22.5,31.5,45.5
10628968,-6.77,123.70,23.0,2.70,22.2,31.9,44.0
10630045,-7.12,123.17,24.0,2.58,22.0,32.6,42.5
10631122,-7.41,122.64,24.9,2.48,21.9,33.2,41.2
10632199,-7.76,121.94,26.0,2.38,21.7,33.9,39.8
10633276,-8.12,121.06,27.1,2.29,21.6,34.7,38.5
10634353,-8.47,119.82,28.3,2.21,21.6,35.5,37.3
10635430,-8.76,118.42,29.3,2.15,21.7,36.4,36.5
10636507,-9.11,116.83,30.5,2.08,21.7,37.4,35.5
10637584,-9.41,114.90,31.6,2.02,21.9,38.5,34.7
10638661,-9.70,112.79,32.8,1.97,22.2,39.6,34.1
10639738,-9.94,110.50,33.9,1.93,22.5,40.7,33.6
10640815,-10.17,107.86,35.1,1.90,22.9,42.0,33.1
10641892,-10.41,105.04,36.4,1.86,23.4,43.3,32.7
10642969,-10.53,102.05,37.6,1.85,24.0,44.6,32.6
10644046,-10.64,99.06,38.8,1.83,24.6,45.9,32.4
10645123,-10.64,95.89,39.9,1.83,25.5,47.3,32.6
10646200,-10.65,92.90,40.9,1.83,26.3,48.6,32.7
10647277,-10.59,89.91,42.0,1.84,27.2,50.0,32.9
10648354,-10.53,87.10,43.1,1.85,28.1,51.4,33.1
10649431,-10.42,84.46,44.0,1.86,29.1,52.7,33.4
10650508,-10.24,81.82,45.0,1.89,30.2,54.2,33.9
10651585,-10.07,79.53,45.8,1.91,31.3,55.5,34.4
10652662,-9.89,77.42,46.6,1.94,32.5,56.8,34.9
10653739,-9.72,75.66,47.3,1.97,33.5,57.9,35.3
10654816,-9.54,73.90,48.0,2.00,34.6,59.1,35.8
10655893,-9.31,72.49,48.4,2.04,35.8,60.3,36.5
10656970,-9.13,71.09,49.0,2.07,36.9,61.4,37.0
10658047,-8.96,70.03,49.4,2.11,37.9,62.3,37.5
10659124,-8.78,68.97,49.8,2.14,39.0,63.2,38.1
10660201,-8.60,67.92,50.2,2.18,40.1,64.2,38.6
10661278,-8.43,67.21,50.4,2.22,41.1,65.0,39.2
10662355,-8.31,66.33,50.8,2.25,41.9,65.9,39.5
10663432,-8.14,65.63,51.0,2.29,43.0,66.7,40.1
10664509,-8.02,64.93,51.3,2.32,43.8,67.5,40.5
10665586,-7.84,64.40,51.3,2.36,44.9,68.2,41.2
10666663,-7.73,63.70,51.7,2.39,45.8,69.0,41.5
10667740,-7.61,63.17,51.8,2.43,46.6,69.7,42.0
10668817,-7.49,62.46,52.2,2.46,47.5,70.5,42.3
10669894,-7.38,61.94,52.3,2.50,48.4,71.3,42.7
10670971,-7.26,61.41,52.5,2.53,49.3,72.0,43.2
10672048,-7.08,60.88,52.6,2.59,50.5,72.9,43.9
10673125,-7.02,60.35,52.9,2.61,51.1,73.5,44.0
10674202,-6.91,59.82,53.1,2.65,52.0,74.3,44.4
10675279,-6.79,59.30,53.3,2.69,53.0,75.2,44.9
10676356,-6.67,58.59,53.6,2.73,54.1,76.2,45.2
10677433,-6.56,58.06,53.8,2.77,55.1,77.0,45.7
10678510,-6.38,57.71,53.6,2.84,56.5,77.9,46.5
10679587,-6.26,57.18,53.8,2.89,57.6,78.8,46.9
10680664,-6.15,56.66,54.0,2.94,58.7,79.8,47.4
10681741,-6.03,56.30,54.0,3.00,59.8,80.5,47.9
10682818,-5.85,55.78,53.9,3.08,61.4,81.7,48.7
10683895,-5.74,55.43,53.9,3.14,62.5,82.5,49.2
10684972,-5.62,55.07,53.8,3.20,63.6,83.3,49.8
10686049,-5.44,54.90,53.2,3.29,65.1,84.1,50.7
10687126,-5.33,54.55,53.1,3.36,66.3,85.0,51.3
10688203,-5.15,54.37,52.5,3.47,67.9,85.8,52.3
10689280,-5.03,54.19,52.1,3.55,69.0,86.5,52.9
10690357,-4.92,54.02,51.7,3.63,70.1,87.1,53.6
10691434,-4.74,54.02,50.7,3.75,71.6,87.7,54.7
10692511,-4.62,54.02,50.0,3.84,72.6,88.1,55.4
10693588,-4.51,54.02,49.3,3.94,73.5,88.5,56.2
10694665,-4.33,54.02,48.2,4.09,75.0,89.1,57.3
10695742,-4.21,54.02,47.4,4.20,76.0,89.5,58.1
10696819,-4.10,54.19,46.3,4.32,76.8,89.6,58.9
10697896,-3.98,54.37,45.2,4.44,77.5,89.8,59.7
10698973,-3.86,54.55,44.1,4.57,78.2,89.8,60.6
10700050,-3.75,54.72,43.0,4.71,79.0,89.9,61.4
10701127,-3.63,54.90,41.9,4.86,79.7,90.0,62.3
10702204,-3.51,55.07,40.7,5.01,80.3,90.1,63.1
10703281,-3.40,55.43,39.3,5.18,80.7,89.8,64.0
10704358,-3.34,55.60,38.6,5.27,80.9,89.7,64.5
10705435,-3.22,55.95,37.2,5.46,81.3,89.4,65.4
10706512,-3.16,56.30,36.3,5.56,81.2,89.0,65.9
10707589,-3.04,56.66,34.9,5.77,81.5,88.7,66.8
10708666,-2.99,57.01,34.0,5.88,81.4,88.2,67.3
10709743,-2.87,57.18,32.8,6.11,81.9,88.2,68.2
10710820,-2.81,57.54,31.9,6.24,81.8,87.8,68.7
10711897,-2.75,57.89,31.0,6.37,81.6,87.3,69.2
10712974,-2.63,58.24,29.6,6.65,81.8,87.0,70.1
10714051,-2.58,58.77,28.6,6.79,81.3,86.2,70.6
10715128,-2.52,59.12,27.8,6.95,81.1,85.7,71.1
10716205,-2.46,59.47,26.9,7.11,80.9,85.3,71.6
10717282,-2.40,59.82,26.1,7.28,80.7,84.8,72.1
10718359,-2.34,60.18,25.3,7.46,80.4,84.3,72.5
10719436,-2.28,60.53,24.5,7.65,80.2,83.9,73.0
10720513,-2.22,60.88,23.7,7.85,80.0,83.4,73.5
10721590,-2.22,61.23,23.5,7.85,79.4,82.8,73.5
10722667,-2.17,61.58,22.7,8.06,79.2,82.4,74.0
10723744,-2.11,61.94,21.9,8.28,78.9,81.9,74.5
10724821,-2.05,62.29,21.1,8.52,78.6,81.4,74.9
10725898,-2.05,62.64,20.9,8.52,78.1,80.9,75.0
10726975,-1.99,62.99,20.2,8.77,77.8,80.4,75.5
10728052,-1.93,63.34,19.5,9.03,77.6,80.0,75.9
10729129,-1.93,63.70,19.3,9.03,77.1,79.4,76.0
10730206,-1.87,64.05,18.6,9.31,76.8,79.0,76.4
10731283,-1.87,64.40,18.4,9.31,76.3,78.4,76.5
10732360,-1.81,64.75,17.7,9.61,76.0,78.0,76.9
10733437,-1.81,65.10,17.5,9.61,75.5,77.5,76.9
10734514,-1.76,65.45,16.8,9.93,75.2,77.0,77.4
10735591,-1.76,65.81,16.7,9.93,74.7,76.5,77.4
10736668,-1.70,66.16,16.0,10.27,74.4,76.1,77.9
10737745,-1.70,66.33,15.9,10.27,74.1,75.8,77.9
10738822,-1.70,66.69,15.8,10.27,73.7,75.3,77.9
10739899,-1.64,67.04,15.1,10.63,73.3,74.9,78.4
10740976,-1.64,67.39,15.0,10.63,72.9,74.4,78.4
10742053,-1.64,67.74,14.9,10.63,72.4,73.9,78.4
10743130,-1.58,68.09,14.2,11.02,72.1,73.5,78.8
10744207,-1.58,68.27,14.2,11.02,71.9,73.2,78.9
10745284,-1.58,68.62,14.0,11.02,71.4,72.8,78.9
10746361,-1.58,68.97,13.9,11.02,70.9,72.3,78.9
10747438,-1.58,69.33,13.8,11.02,70.5,71.8,78.9
10748515,-1.52,69.50,13.2,11.44,70.4,71.6,79.4
10749592,-1.52,69.85,13.1,11.44,70.0,71.2,79.4
10750669,-1.52,70.21,13.0,11.44,69.5,70.7,79.4
10751746,-1.52,70.38,13.0,11.44,69.3,70.5,79.4
10752823,-1.52,70.73,12.8,11.44,68.9,70.1,79.4
10753900,-1.52,71.09,12.7,11.44,68.4,69.6,79.5
10754977,-1.52,71.26,12.7,11.44,68.2,69.4,79.5
10756054,-1.52,71.61,12.6,11.44,67.8,68.9,79.5
10757131,-1.46,71.96,12.0,11.90,67.5,68.5,79.9
10758208,-1.46,72.14,12.0,11.90,67.3,68.3,79.9
10759285,-1.52,72.49,12.3,11.44,66.7,67.9,79.5
10760362,-1.46,72.84,11.8,11.90,66.4,67.5,80.0
10761439,-1.46,73.02,11.7,11.90,66.2,67.2,80.0
10762516,-1.46,73.37,11.6,11.90,65.8,66.8,80.0
10763593,-1.46,73.55,11.6,11.90,65.6,66.6,80.0
10764670,-1.52,73.90,11.9,11.44,65.1,66.2,79.6
10765747,-1.52,74.08,11.9,11.44,64.9,66.0,79.6
10766824,-1.52,74.43,11.8,11.44,64.5,65.6,79.6
10767901,-1.52,74.78,11.7,11.44,64.1,65.1,79.7
10768978,-1.52,74.96,11.7,11.44,63.9,64.9,79.7
10770055,-1.52,75.31,11.6,11.44,63.5,64.5,79.7
10771132,-1.52,75.48,11.5,11.44,63.3,64.3,79.7
10772209,-1.52,75.84,11.4,11.44,62.9,63.9,79.7
10773286,-1.58,76.01,11.8,11.02,62.6,63.7,79.3
10774363,-1.58,76.36,11.7,11.02,62.2,63.3,79.3
10775440,-1.58,76.72,11.6,11.02,61.8,62.9,79.4
10776517,-1.58,76.89,11.6,11.02,61.7,62.7,79.4
10777594,-1.64,77.24,11.9,10.63,61.2,62.3,79.0
10778671,-1.64,77.42,11.9,10.63,61.0,62.1,79.0
10779748,-1.64,77.77,11.8,10.63,60.6,61.8,79.0
10780825,-1.70,77.95,12.1,10.27,60.3,61.6,78.6
10781902,-1.70,78.30,12.0,10.27,60.0,61.2,78.6
10782979,-1.76,78.48,12.4,9.93,59.7,61.0,78.3
10784056,-1.76,78.83,12.3,9.93,59.3,60.6,78.3
10785133,-1.76,79.00,12.3,9.93,59.2,60.4,78.3
10786210,-1.81,79.18,12.6,9.61,58.9,60.2,77.9
10787287,-1.81,79.53,12.5,9.61,58.5,59.8,77.9
10788364,-1.87,79.71,12.9,9.31,58.2,59.6,77.5
10789441,-1.93,80.06,13.2,9.03,57.8,59.3,77.2
10790518,-1.93,80.23,13.1,9.03,57.6,59.1,77.2
10791595,-1.99,80.41,13.4,8.77,57.3,58.9,76.8
10792672,-2.05,80.76,13.7,8.52,56.9,58.5,76.4
10793749,-2.05,80.94,13.7,8.52,56.7,58.3,76.4
10794826,-2.11,81.11,14.0,8.28,56.4,58.2,76.1
10795903,-2.17,81.29,14.3,8.06,56.2,58.0,75.7
10796980,-2.22,81.47,14.6,7.85,55.9,57.8,75.3
10798057,-2.28,81.64,14.9,7.65,55.6,57.6,75.0
10799134,-2.34,81.82,15.3,7.46,55.3,57.4,74.6
10800211,-2.40,81.99,15.6,7.28,55.1,57.2,74.2
10801288,-2.46,82.17,15.9,7.11,54.8,57.0,73.9
10802365,-2.52,82.35,16.2,6.95,54.5,56.9,73.5
10803442,-2.58,82.35,16.5,6.79,54.4,56.8,73.1
10804519,-2.63,82.52,16.8,6.65,54.1,56.7,72.7
10805596,-2.69,82.52,17.2,6.50,54.0,56.6,72.4
10806673,-2.81,82.52,17.8,6.24,53.7,56.6,71.6
10807750,-2.87,82.52,18.2,6.11,53.6,56.6,71.3
10808827,-2.93,82.52,18.5,5.99,53.5,56.6,70.9
10809904,-3.04,82.52,19.2,5.77,53.2,56.6,70.2
10810981,-3.10,82.35,19.6,5.66,53.2,56.7,69.8
10812058,-3.16,82.17,20.0,5.56,53.2,56.8,69.4
10813135,-3.28,81.99,20.7,5.36,53.1,57.0,68.7
10814212,-3.34,81.82,21.1,5.27,53.1,57.1,68.3
10815289,-3.40,81.64,21.5,5.18,53.1,57.3,67.9
10816366,-3.51,81.29,22.3,5.01,53.1,57.6,67.2
10817443,-3.57,80.94,22.8,4.93,53.2,57.9,66.8
10818520,-3.69,80.41,23.6,4.78,53.3,58.3,66.1
10819597,-3.75,80.06,24.1,4.71,53.4,58.6,65.7
10820674,-3.80,79.53,24.7,4.64,53.7,59.1,65.3
10821751,-3.86,79.00,25.3,4.57,53.9,59.6,64.9
10822828,-3.92,78.30,25.9,4.50,54.3,60.2,64.5
10823905,-3.98,77.60,26.6,4.44,54.7,60.9,64.1
10824982,-4.04,76.89,27.3,4.38,55.1,61.5,63.7
10826059,-4.04,76.19,27.7,4.38,55.7,62.2,63.6
10827136,-4.10,75.48,28.4,4.32,56.1,62.9,63.2
10828213,-4.10,74.78,28.8,4.32,56.7,63.6,63.1
10829290,-4.10,74.08,29.2,4.32,57.3,64.3,63.0
10830367,-4.10,73.20,29.7,4.32,58.1,65.2,62.9
10831444,-4.10,72.49,30.1,4.32,58.7,66.0,62.8
10832521,-4.04,71.79,30.2,4.38,59.6,66.8,63.1
10833598,-4.04,71.09,30.7,4.38,60.2,67.5,63.0
10834675,-3.98,70.38,30.8,4.44,61.1,68.4,63.3
10835752,-3.92,69.68,30.9,4.50,62.0,69.3,63.5
10836829,-3.86,68.97,31.0,4.57,62.9,70.1,63.8
10837906,-3.80,68.45,31.0,4.64,63.7,70.8,64.1
10838983,-3.75,67.92,31.0,4.71,64.5,71.5,64.4
10840060,-3.69,67.39,30.9,4.78,65.3,72.2,64.6
10841137,-3.63,66.86,30.9,4.86,66.1,73.0,64.9
10842214,-3.57,66.51,30.8,4.93,66.7,73.5,65.3
10843291,-3.45,66.16,30.2,5.10,67.7,74.1,66.0
10844368,-3.40,65.81,30.0,5.18,68.3,74.6,66.3
10845445,-3.34,65.63,29.7,5.27,68.8,74.9,66.6
10846522,-3.28,65.45,29.4,5.36,69.3,75.3,67.0
10847599,-3.16,65.28,28.7,5.56,70.0,75.7,67.7
10848676,-3.10,65.10,28.3,5.66,70.5,76.0,68.1
10849753,-3.04,64.93,28.0,5.77,71.0,76.3,68.5
10850830,-2.99,64.93,27.6,5.88,71.2,76.4,68.8
10851907,-2.87,64.93,26.6,6.11,71.7,76.5,69.6
10852984,-2.81,64.93,26.2,6.24,72.0,76.6,70.0
10854061,-2.75,64.93,25.7,6.37,72.3,76.7,70.4
10855138,-2.69,64.93,25.2,6.50,72.5,76.8,70.8
10856215,-2.69,64.93,25.2,6.50,72.5,76.8,70.8
10857292,-2.63,65.10,24.6,6.65,72.5,76.6,71.2
10858369,-2.58,65.10,24.1,6.79,72.8,76.7,71.6
10859446,-2.52,65.28,23.5,6.95,72.8,76.5,72.1
10860523,-2.46,65.45,23.0,7.11,72.8,76.3,72.5
10861600,-2.46,65.63,22.8,7.11,72.6,76.1,72.5
10862677,-2.40,65.63,22.4,7.28,72.8,76.1,72.9
10863754,-2.34,65.81,21.8,7.46,72.8,76.0,73.3
10864831,-2.34,65.98,21.7,7.46,72.5,75.7,73.4
10865908,-2.28,66.16,21.1,7.65,72.5,75.5,73.8
10866985,-2.28,66.33,21.0,7.65,72.3,75.3,73.8
10868062,-2.28,66.51,20.9,7.65,72.1,75.1,73.8
10869139,-2.22,66.69,20.3,7.85,72.1,74.9,74.3
10870216,-2.22,66.86,20.2,7.85,71.8,74.6,74.3
10871293,-2.22,67.04,20.1,7.85,71.6,74.4,74.3
10872370,-2.22,67.04,20.1,7.85,71.6,74.4,74.3
10873447,-2.22,67.21,20.0,7.85,71.4,74.2,74.3
10874524,-2.22,67.39,20.0,7.85,71.2,73.9,74.3
10875601,-2.17,67.57,19.4,8.06,71.1,73.7,74.8
10876678,-2.17,67.57,19.4,8.06,71.1,73.7,74.8
10877755,-2.22,67.74,19.8,7.85,70.7,73.5,74.4
10878832,-2.22,67.74,19.8,7.85,70.7,73.5,74.4
10879909,-2.22,67.92,19.7,7.85,70.5,73.2,74.4
10880986,-2.22,67.92,19.7,7.85,70.5,73.2,74.4
10882063,-2.22,67.92,19.7,7.85,70.5,73.2,74.4
10883140,-2.22,67.92,19.7,7.85,70.5,73.2,74.4
10884217,-2.22,68.09,19.6,7.85,70.3,73.0,74.4
10885294,-2.22,67.92,19.7,7.85,70.5,73.2,74.4
10886371,-2.28,67.92,20.2,7.65,70.3,73.2,74.0
10887448,-2.28,67.92,20.2,7.65,70.3,73.2,74.0
10888525,-2.28,67.74,20.3,7.65,70.5,73.4,74.0
10889602,-2.28,67.74,20.3,7.65,70.5,73.4,74.0
10890679,-2.28,67.57,20.4,7.65,70.8,73.6,74.0
10891756,-2.28,67.39,20.4,7.65,71.0,73.9,73.9
10892833,-2.28,67.21,20.5,7.65,71.2,74.1,73.9
10893910,-2.28,67.04,20.6,7.65,71.4,74.3,73.9
10894987,-2.28,66.86,20.7,7.65,71.6,74.6,73.9
10896064,-2.28,66.69,20.8,7.65,71.9,74.8,73.9
10897141,-2.28,66.51,20.9,7.65,72.1,75.1,73.8
10898218,-2.28,66.33,21.0,7.65,72.3,75.3,73.8
10899295,-2.22,66.16,20.6,7.85,72.7,75.6,74.2
10900372,-2.22,65.81,20.8,7.85,73.2,76.1,74.2
10901449,-2.17,65.63,20.4,8.06,73.6,76.4,74.5
10902526,-2.17,65.45,20.5,8.06,73.9,76.6,74.5
10903603,-2.11,65.28,20.0,8.28,74.3,76.9,74.9
10904680,-2.11,65.10,20.1,8.28,74.5,77.2,74.9
10905757,-2.05,64.93,19.7,8.52,75.0,77.5,75.3
10906834,-2.05,64.75,19.8,8.52,75.2,77.8,75.3
